# #Cycle_Number Time  Density  HI_Density  HII_Density  HeI_Density  HeII_Density  HeIII_Density  HM_Density  H2I_Density  H2II_Density  Metal_Density  C_Density  N_Density  O_Density  Mg_Density  Si_Density  S_Density  Ca_Density  Mn_Density  Fe_Density  Ni_Density  Y_Density  Ba_Density  Eu_Density 
# 
6.700000E+02 2.574380E+02 3.463004E-01 9.444357E-08 2.055654E-03 4.645245E-08 2.089374E-04 4.401999E-04 1.283246E-19 4.024496E-20 3.353544E-18 5.392694E-07 6.582136E-25 6.582136E-25 6.582136E-25 6.582136E-25 6.582136E-25 6.582136E-25 6.582136E-25 6.582136E-25 6.582136E-25 6.582136E-25 6.582136E-25 6.582136E-25 6.582136E-25
6.710000E+02 2.574500E+02 3.463846E-01 9.448142E-08 2.056154E-03 4.647287E-08 2.090274E-04 4.402679E-04 1.283643E-19 4.025612E-20 3.354339E-18 5.394538E-07 6.583168E-25 6.583168E-25 6.583168E-25 6.583168E-25 6.583168E-25 6.583168E-25 6.583168E-25 6.583168E-25 6.583168E-25 6.583168E-25 6.583168E-25 6.583168E-25 6.583168E-25
6.720000E+02 2.574620E+02 3.464690E-01 9.451933E-08 2.056655E-03 4.649332E-08 2.091175E-04 4.403359E-04 1.284040E-19 4.026729E-20 3.355134E-18 5.396385E-07 6.584200E-25 6.584200E-25 6.584200E-25 6.584200E-25 6.584200E-25 6.584200E-25 6.584200E-25 6.584200E-25 6.584200E-25 6.584200E-25 6.584200E-25 6.584200E-25 6.584200E-25
6.730000E+02 2.574740E+02 3.465535E-01 9.455731E-08 2.057157E-03 4.651380E-08 2.092077E-04 4.404041E-04 1.284438E-19 4.027848E-20 3.355931E-18 5.398235E-07 6.585234E-25 6.585234E-25 6.585234E-25 6.585234E-25 6.585234E-25 6.585234E-25 6.585234E-25 6.585234E-25 6.585234E-25 6.585234E-25 6.585234E-25 6.585234E-25 6.585234E-25
6.740000E+02 2.574860E+02 3.466384E-01 9.459548E-08 2.057661E-03 4.653439E-08 2.092984E-04 4.404726E-04 1.284838E-19 4.028973E-20 3.356732E-18 5.400094E-07 6.586274E-25 6.586274E-25 6.586274E-25 6.586274E-25 6.586274E-25 6.586274E-25 6.586274E-25 6.586274E-25 6.586274E-25 6.586274E-25 6.586274E-25 6.586274E-25 6.586274E-25
6.750000E+02 2.574980E+02 3.466526E-01 9.460183E-08 2.057745E-03 4.653781E-08 2.093135E-04 4.404840E-04 1.284904E-19 4.029161E-20 3.356865E-18 5.400404E-07 6.586447E-25 6.586447E-25 6.586447E-25 6.586447E-25 6.586447E-25 6.586447E-25 6.586447E-25 6.586447E-25 6.586447E-25 6.586447E-25 6.586447E-25 6.586447E-25 6.586447E-25
6.760000E+02 2.575000E+02 3.467380E-01 9.464023E-08 2.058252E-03 4.655852E-08 2.094048E-04 4.405529E-04 1.285306E-19 4.030292E-20 3.357670E-18 5.402274E-07 6.587492E-25 6.587492E-25 6.587492E-25 6.587492E-25 6.587492E-25 6.587492E-25 6.587492E-25 6.587492E-25 6.587492E-25 6.587492E-25 6.587492E-25 6.587492E-25 6.587492E-25
6.770000E+02 2.575120E+02 3.468238E-01 9.467880E-08 2.058761E-03 4.657933E-08 2.094964E-04 4.406221E-04 1.285710E-19 4.031429E-20 3.358479E-18 5.404153E-07 6.588542E-25 6.588542E-25 6.588542E-25 6.588542E-25 6.588542E-25 6.588542E-25 6.588542E-25 6.588542E-25 6.588542E-25 6.588542E-25 6.588542E-25 6.588542E-25 6.588542E-25
6.780000E+02 2.575240E+02 3.469100E-01 9.471754E-08 2.059273E-03 4.660022E-08 2.095885E-04 4.406915E-04 1.286116E-19 4.032570E-20 3.359291E-18 5.406040E-07 6.589596E-25 6.589596E-25 6.589596E-25 6.589596E-25 6.589596E-25 6.589596E-25 6.589596E-25 6.589596E-25 6.589596E-25 6.589596E-25 6.589596E-25 6.589596E-25 6.589596E-25
6.790000E+02 2.575370E+02 3.469966E-01 9.475643E-08 2.059786E-03 4.662120E-08 2.096809E-04 4.407613E-04 1.286523E-19 4.033716E-20 3.360107E-18 5.407935E-07 6.590654E-25 6.590654E-25 6.590654E-25 6.590654E-25 6.590654E-25 6.590654E-25 6.590654E-25 6.590654E-25 6.590654E-25 6.590654E-25 6.590654E-25 6.590654E-25 6.590654E-25
6.800000E+02 2.575490E+02 3.470834E-01 9.479547E-08 2.060302E-03 4.664226E-08 2.097737E-04 4.408313E-04 1.286932E-19 4.034866E-20 3.360925E-18 5.409837E-07 6.591716E-25 6.591716E-25 6.591716E-25 6.591716E-25 6.591716E-25 6.591716E-25 6.591716E-25 6.591716E-25 6.591716E-25 6.591716E-25 6.591716E-25 6.591716E-25 6.591716E-25
6.810000E+02 2.575610E+02 3.471706E-01 9.483465E-08 2.060819E-03 4.666339E-08 2.098669E-04 4.409015E-04 1.287342E-19 4.036021E-20 3.361746E-18 5.411746E-07 6.592782E-25 6.592782E-25 6.592782E-25 6.592782E-25 6.592782E-25 6.592782E-25 6.592782E-25 6.592782E-25 6.592782E-25 6.592782E-25 6.592782E-25 6.592782E-25 6.592782E-25
6.820000E+02 2.575740E+02 3.472581E-01 9.487397E-08 2.061338E-03 4.668460E-08 2.099603E-04 4.409720E-04 1.287753E-19 4.037179E-20 3.362570E-18 5.413661E-07 6.593851E-25 6.593851E-25 6.593851E-25 6.593851E-25 6.593851E-25 6.593851E-25 6.593851E-25 6.593851E-25 6.593851E-25 6.593851E-25 6.593851E-25 6.593851E-25 6.593851E-25
6.830000E+02 2.575860E+02 3.473458E-01 9.491343E-08 2.061859E-03 4.670589E-08 2.100541E-04 4.410427E-04 1.288166E-19 4.038342E-20 3.363396E-18 5.415584E-07 6.594924E-25 6.594924E-25 6.594924E-25 6.594924E-25 6.594924E-25 6.594924E-25 6.594924E-25 6.594924E-25 6.594924E-25 6.594924E-25 6.594924E-25 6.594924E-25 6.594924E-25
6.840000E+02 2.575980E+02 3.474339E-01 9.495302E-08 2.062382E-03 4.672724E-08 2.101482E-04 4.411136E-04 1.288580E-19 4.039508E-20 3.364225E-18 5.417512E-07 6.595999E-25 6.595999E-25 6.595999E-25 6.595999E-25 6.595999E-25 6.595999E-25 6.595999E-25 6.595999E-25 6.595999E-25 6.595999E-25 6.595999E-25 6.595999E-25 6.595999E-25
6.850000E+02 2.576110E+02 3.475221E-01 9.499269E-08 2.062906E-03 4.674864E-08 2.102425E-04 4.411847E-04 1.288995E-19 4.040677E-20 3.365056E-18 5.419445E-07 6.597077E-25 6.597077E-25 6.597077E-25 6.597077E-25 6.597077E-25 6.597077E-25 6.597077E-25 6.597077E-25 6.597077E-25 6.597077E-25 6.597077E-25 6.597077E-25 6.597077E-25
6.860000E+02 2.576230E+02 3.476106E-01 9.503246E-08 2.063431E-03 4.677009E-08 2.103371E-04 4.412559E-04 1.289411E-19 4.041848E-20 3.365888E-18 5.421382E-07 6.598158E-25 6.598158E-25 6.598158E-25 6.598158E-25 6.598158E-25 6.598158E-25 6.598158E-25 6.598158E-25 6.598158E-25 6.598158E-25 6.598158E-25 6.598158E-25 6.598158E-25
6.870000E+02 2.576360E+02 3.476992E-01 9.507232E-08 2.063957E-03 4.679160E-08 2.104319E-04 4.413273E-04 1.289828E-19 4.043022E-20 3.366723E-18 5.423324E-07 6.599241E-25 6.599241E-25 6.599241E-25 6.599241E-25 6.599241E-25 6.599241E-25 6.599241E-25 6.599241E-25 6.599241E-25 6.599241E-25 6.599241E-25 6.599241E-25 6.599241E-25
6.880000E+02 2.576490E+02 3.477881E-01 9.511230E-08 2.064484E-03 4.681316E-08 2.105269E-04 4.413988E-04 1.290246E-19 4.044200E-20 3.367559E-18 5.425272E-07 6.600326E-25 6.600326E-25 6.600326E-25 6.600326E-25 6.600326E-25 6.600326E-25 6.600326E-25 6.600326E-25 6.600326E-25 6.600326E-25 6.600326E-25 6.600326E-25 6.600326E-25
6.890000E+02 2.576610E+02 3.478773E-01 9.515240E-08 2.065014E-03 4.683479E-08 2.106222E-04 4.414706E-04 1.290666E-19 4.045381E-20 3.368398E-18 5.427226E-07 6.601415E-25 6.601415E-25 6.601415E-25 6.601415E-25 6.601415E-25 6.601415E-25 6.601415E-25 6.601415E-25 6.601415E-25 6.601415E-25 6.601415E-25 6.601415E-25 6.601415E-25
6.900000E+02 2.576740E+02 3.479667E-01 9.519261E-08 2.065544E-03 4.685648E-08 2.107178E-04 4.415426E-04 1.291086E-19 4.046566E-20 3.369240E-18 5.429185E-07 6.602506E-25 6.602506E-25 6.602506E-25 6.602506E-25 6.602506E-25 6.602506E-25 6.602506E-25 6.602506E-25 6.602506E-25 6.602506E-25 6.602506E-25 6.602506E-25 6.602506E-25
6.910000E+02 2.576870E+02 3.480563E-01 9.523292E-08 2.066076E-03 4.687823E-08 2.108137E-04 4.416147E-04 1.291508E-19 4.047753E-20 3.370083E-18 5.431149E-07 6.603600E-25 6.603600E-25 6.603600E-25 6.603600E-25 6.603600E-25 6.603600E-25 6.603600E-25 6.603600E-25 6.603600E-25 6.603600E-25 6.603600E-25 6.603600E-25 6.603600E-25
6.920000E+02 2.576990E+02 3.481462E-01 9.527335E-08 2.066610E-03 4.690004E-08 2.109099E-04 4.416870E-04 1.291930E-19 4.048944E-20 3.370928E-18 5.433119E-07 6.604697E-25 6.604697E-25 6.604697E-25 6.604697E-25 6.604697E-25 6.604697E-25 6.604697E-25 6.604697E-25 6.604697E-25 6.604697E-25 6.604697E-25 6.604697E-25 6.604697E-25
6.930000E+02 2.577120E+02 3.482363E-01 9.531390E-08 2.067145E-03 4.692192E-08 2.110063E-04 4.417595E-04 1.292354E-19 4.050138E-20 3.371776E-18 5.435094E-07 6.605797E-25 6.605797E-25 6.605797E-25 6.605797E-25 6.605797E-25 6.605797E-25 6.605797E-25 6.605797E-25 6.605797E-25 6.605797E-25 6.605797E-25 6.605797E-25 6.605797E-25
6.940000E+02 2.577250E+02 3.483267E-01 9.535455E-08 2.067681E-03 4.694385E-08 2.111029E-04 4.418322E-04 1.292779E-19 4.051335E-20 3.372626E-18 5.437075E-07 6.606900E-25 6.606900E-25 6.606900E-25 6.606900E-25 6.606900E-25 6.606900E-25 6.606900E-25 6.606900E-25 6.606900E-25 6.606900E-25 6.606900E-25 6.606900E-25 6.606900E-25
6.950000E+02 2.577380E+02 3.484173E-01 9.539532E-08 2.068219E-03 4.696584E-08 2.111999E-04 4.419051E-04 1.293205E-19 4.052536E-20 3.373478E-18 5.439061E-07 6.608005E-25 6.608005E-25 6.608005E-25 6.608005E-25 6.608005E-25 6.608005E-25 6.608005E-25 6.608005E-25 6.608005E-25 6.608005E-25 6.608005E-25 6.608005E-25 6.608005E-25
6.960000E+02 2.577510E+02 3.485081E-01 9.543618E-08 2.068758E-03 4.698789E-08 2.112971E-04 4.419782E-04 1.293632E-19 4.053739E-20 3.374331E-18 5.441052E-07 6.609113E-25 6.609113E-25 6.609113E-25 6.609113E-25 6.609113E-25 6.609113E-25 6.609113E-25 6.609113E-25 6.609113E-25 6.609113E-25 6.609113E-25 6.609113E-25 6.609113E-25
6.970000E+02 2.577630E+02 3.485992E-01 9.547713E-08 2.069298E-03 4.700998E-08 2.113945E-04 4.420514E-04 1.294060E-19 4.054945E-20 3.375187E-18 5.443047E-07 6.610223E-25 6.610223E-25 6.610223E-25 6.610223E-25 6.610223E-25 6.610223E-25 6.610223E-25 6.610223E-25 6.610223E-25 6.610223E-25 6.610223E-25 6.610223E-25 6.610223E-25
6.980000E+02 2.577760E+02 3.486904E-01 9.551819E-08 2.069840E-03 4.703213E-08 2.114921E-04 4.421247E-04 1.294489E-19 4.056154E-20 3.376044E-18 5.445047E-07 6.611335E-25 6.611335E-25 6.611335E-25 6.611335E-25 6.611335E-25 6.611335E-25 6.611335E-25 6.611335E-25 6.611335E-25 6.611335E-25 6.611335E-25 6.611335E-25 6.611335E-25
6.990000E+02 2.577890E+02 3.487819E-01 9.555934E-08 2.070383E-03 4.705433E-08 2.115900E-04 4.421982E-04 1.294918E-19 4.057365E-20 3.376904E-18 5.447052E-07 6.612450E-25 6.612450E-25 6.612450E-25 6.612450E-25 6.612450E-25 6.612450E-25 6.612450E-25 6.612450E-25 6.612450E-25 6.612450E-25 6.612450E-25 6.612450E-25 6.612450E-25
7.000000E+02 2.578020E+02 3.488735E-01 9.560059E-08 2.070927E-03 4.707659E-08 2.116881E-04 4.422719E-04 1.295349E-19 4.058580E-20 3.377765E-18 5.449062E-07 6.613568E-25 6.613568E-25 6.613568E-25 6.613568E-25 6.613568E-25 6.613568E-25 6.613568E-25 6.613568E-25 6.613568E-25 6.613568E-25 6.613568E-25 6.613568E-25 6.613568E-25
7.010000E+02 2.578150E+02 3.489655E-01 9.564196E-08 2.071472E-03 4.709891E-08 2.117865E-04 4.423458E-04 1.295781E-19 4.059798E-20 3.378629E-18 5.451078E-07 6.614688E-25 6.614688E-25 6.614688E-25 6.614688E-25 6.614688E-25 6.614688E-25 6.614688E-25 6.614688E-25 6.614688E-25 6.614688E-25 6.614688E-25 6.614688E-25 6.614688E-25
7.020000E+02 2.578280E+02 3.490576E-01 9.568345E-08 2.072020E-03 4.712129E-08 2.118852E-04 4.424199E-04 1.296214E-19 4.061019E-20 3.379494E-18 5.453099E-07 6.615811E-25 6.615811E-25 6.615811E-25 6.615811E-25 6.615811E-25 6.615811E-25 6.615811E-25 6.615811E-25 6.615811E-25 6.615811E-25 6.615811E-25 6.615811E-25 6.615811E-25
7.030000E+02 2.578410E+02 3.491501E-01 9.572506E-08 2.072568E-03 4.714375E-08 2.119842E-04 4.424942E-04 1.296649E-19 4.062245E-20 3.380363E-18 5.455127E-07 6.616938E-25 6.616938E-25 6.616938E-25 6.616938E-25 6.616938E-25 6.616938E-25 6.616938E-25 6.616938E-25 6.616938E-25 6.616938E-25 6.616938E-25 6.616938E-25 6.616938E-25
7.040000E+02 2.578540E+02 3.492429E-01 9.576682E-08 2.073119E-03 4.716628E-08 2.120836E-04 4.425687E-04 1.297085E-19 4.063474E-20 3.381234E-18 5.457162E-07 6.618068E-25 6.618068E-25 6.618068E-25 6.618068E-25 6.618068E-25 6.618068E-25 6.618068E-25 6.618068E-25 6.618068E-25 6.618068E-25 6.618068E-25 6.618068E-25 6.618068E-25
7.050000E+02 2.578680E+02 3.493359E-01 9.580871E-08 2.073671E-03 4.718888E-08 2.121832E-04 4.426435E-04 1.297522E-19 4.064707E-20 3.382108E-18 5.459203E-07 6.619201E-25 6.619201E-25 6.619201E-25 6.619201E-25 6.619201E-25 6.619201E-25 6.619201E-25 6.619201E-25 6.619201E-25 6.619201E-25 6.619201E-25 6.619201E-25 6.619201E-25
7.060000E+02 2.578810E+02 3.494293E-01 9.585074E-08 2.074226E-03 4.721156E-08 2.122832E-04 4.427185E-04 1.297961E-19 4.065944E-20 3.382984E-18 5.461251E-07 6.620338E-25 6.620338E-25 6.620338E-25 6.620338E-25 6.620338E-25 6.620338E-25 6.620338E-25 6.620338E-25 6.620338E-25 6.620338E-25 6.620338E-25 6.620338E-25 6.620338E-25
7.070000E+02 2.578940E+02 3.495232E-01 9.589302E-08 2.074783E-03 4.723437E-08 2.123838E-04 4.427939E-04 1.298402E-19 4.067189E-20 3.383866E-18 5.463311E-07 6.621481E-25 6.621481E-25 6.621481E-25 6.621481E-25 6.621481E-25 6.621481E-25 6.621481E-25 6.621481E-25 6.621481E-25 6.621481E-25 6.621481E-25 6.621481E-25 6.621481E-25
7.080000E+02 2.579070E+02 3.496176E-01 9.593553E-08 2.075343E-03 4.725730E-08 2.124849E-04 4.428697E-04 1.298845E-19 4.068440E-20 3.384752E-18 5.465382E-07 6.622631E-25 6.622631E-25 6.622631E-25 6.622631E-25 6.622631E-25 6.622631E-25 6.622631E-25 6.622631E-25 6.622631E-25 6.622631E-25 6.622631E-25 6.622631E-25 6.622631E-25
7.090000E+02 2.579210E+02 3.497125E-01 9.597825E-08 2.075907E-03 4.728036E-08 2.125866E-04 4.429459E-04 1.299291E-19 4.069698E-20 3.385642E-18 5.467464E-07 6.623786E-25 6.623786E-25 6.623786E-25 6.623786E-25 6.623786E-25 6.623786E-25 6.623786E-25 6.623786E-25 6.623786E-25 6.623786E-25 6.623786E-25 6.623786E-25 6.623786E-25
7.100000E+02 2.579340E+02 3.498079E-01 9.602119E-08 2.076473E-03 4.730353E-08 2.126888E-04 4.430225E-04 1.299739E-19 4.070962E-20 3.386537E-18 5.469556E-07 6.624946E-25 6.624946E-25 6.624946E-25 6.624946E-25 6.624946E-25 6.624946E-25 6.624946E-25 6.624946E-25 6.624946E-25 6.624946E-25 6.624946E-25 6.624946E-25 6.624946E-25
7.110000E+02 2.579480E+02 3.499035E-01 9.606423E-08 2.077040E-03 4.732675E-08 2.127912E-04 4.430992E-04 1.300188E-19 4.072228E-20 3.387433E-18 5.471653E-07 6.626109E-25 6.626109E-25 6.626109E-25 6.626109E-25 6.626109E-25 6.626109E-25 6.626109E-25 6.626109E-25 6.626109E-25 6.626109E-25 6.626109E-25 6.626109E-25 6.626109E-25
7.120000E+02 2.579610E+02 3.499993E-01 9.610737E-08 2.077609E-03 4.735003E-08 2.128939E-04 4.431761E-04 1.300638E-19 4.073498E-20 3.388332E-18 5.473756E-07 6.627274E-25 6.627274E-25 6.627274E-25 6.627274E-25 6.627274E-25 6.627274E-25 6.627274E-25 6.627274E-25 6.627274E-25 6.627274E-25 6.627274E-25 6.627274E-25 6.627274E-25
7.130000E+02 2.579750E+02 3.500953E-01 9.615064E-08 2.078179E-03 4.737338E-08 2.129968E-04 4.432532E-04 1.301089E-19 4.074771E-20 3.389233E-18 5.475864E-07 6.628443E-25 6.628443E-25 6.628443E-25 6.628443E-25 6.628443E-25 6.628443E-25 6.628443E-25 6.628443E-25 6.628443E-25 6.628443E-25 6.628443E-25 6.628443E-25 6.628443E-25
7.140000E+02 2.579880E+02 3.501768E-01 9.618732E-08 2.078662E-03 4.739317E-08 2.130841E-04 4.433185E-04 1.301471E-19 4.075851E-20 3.389997E-18 5.477651E-07 6.629433E-25 6.629433E-25 6.629433E-25 6.629433E-25 6.629433E-25 6.629433E-25 6.629433E-25 6.629433E-25 6.629433E-25 6.629433E-25 6.629433E-25 6.629433E-25 6.629433E-25
7.150000E+02 2.580000E+02 3.502734E-01 9.623082E-08 2.079235E-03 4.741665E-08 2.131877E-04 4.433960E-04 1.301924E-19 4.077131E-20 3.390902E-18 5.479771E-07 6.630608E-25 6.630608E-25 6.630608E-25 6.630608E-25 6.630608E-25 6.630608E-25 6.630608E-25 6.630608E-25 6.630608E-25 6.630608E-25 6.630608E-25 6.630608E-25 6.630608E-25
7.160000E+02 2.580140E+02 3.503702E-01 9.627444E-08 2.079810E-03 4.744019E-08 2.132915E-04 4.434737E-04 1.302379E-19 4.078415E-20 3.391810E-18 5.481897E-07 6.631785E-25 6.631785E-25 6.631785E-25 6.631785E-25 6.631785E-25 6.631785E-25 6.631785E-25 6.631785E-25 6.631785E-25 6.631785E-25 6.631785E-25 6.631785E-25 6.631785E-25
7.170000E+02 2.580270E+02 3.504674E-01 9.631821E-08 2.080387E-03 4.746380E-08 2.133957E-04 4.435516E-04 1.302835E-19 4.079703E-20 3.392721E-18 5.484029E-07 6.632966E-25 6.632966E-25 6.632966E-25 6.632966E-25 6.632966E-25 6.632966E-25 6.632966E-25 6.632966E-25 6.632966E-25 6.632966E-25 6.632966E-25 6.632966E-25 6.632966E-25
7.180000E+02 2.580410E+02 3.505648E-01 9.636211E-08 2.080965E-03 4.748750E-08 2.135002E-04 4.436298E-04 1.303293E-19 4.080995E-20 3.393634E-18 5.486168E-07 6.634151E-25 6.634151E-25 6.634151E-25 6.634151E-25 6.634151E-25 6.634151E-25 6.634151E-25 6.634151E-25 6.634151E-25 6.634151E-25 6.634151E-25 6.634151E-25 6.634151E-25
7.190000E+02 2.580550E+02 3.506629E-01 9.640630E-08 2.081547E-03 4.751134E-08 2.136054E-04 4.437084E-04 1.303753E-19 4.082295E-20 3.394553E-18 5.488322E-07 6.635342E-25 6.635342E-25 6.635342E-25 6.635342E-25 6.635342E-25 6.635342E-25 6.635342E-25 6.635342E-25 6.635342E-25 6.635342E-25 6.635342E-25 6.635342E-25 6.635342E-25
7.200000E+02 2.580690E+02 3.507616E-01 9.645075E-08 2.082133E-03 4.753533E-08 2.137112E-04 4.437875E-04 1.304216E-19 4.083603E-20 3.395478E-18 5.490488E-07 6.636541E-25 6.636541E-25 6.636541E-25 6.636541E-25 6.636541E-25 6.636541E-25 6.636541E-25 6.636541E-25 6.636541E-25 6.636541E-25 6.636541E-25 6.636541E-25 6.636541E-25
7.210000E+02 2.580830E+02 3.508607E-01 9.649541E-08 2.082721E-03 4.755944E-08 2.138175E-04 4.438670E-04 1.304681E-19 4.084918E-20 3.396406E-18 5.492664E-07 6.637745E-25 6.637745E-25 6.637745E-25 6.637745E-25 6.637745E-25 6.637745E-25 6.637745E-25 6.637745E-25 6.637745E-25 6.637745E-25 6.637745E-25 6.637745E-25 6.637745E-25
7.220000E+02 2.580970E+02 3.509600E-01 9.654016E-08 2.083311E-03 4.758358E-08 2.139240E-04 4.439466E-04 1.305147E-19 4.086234E-20 3.397336E-18 5.494845E-07 6.638951E-25 6.638951E-25 6.638951E-25 6.638951E-25 6.638951E-25 6.638951E-25 6.638951E-25 6.638951E-25 6.638951E-25 6.638951E-25 6.638951E-25 6.638951E-25 6.638951E-25
7.230000E+02 2.581110E+02 3.510594E-01 9.658497E-08 2.083901E-03 4.760777E-08 2.140307E-04 4.440263E-04 1.305614E-19 4.087553E-20 3.398268E-18 5.497029E-07 6.640159E-25 6.640159E-25 6.640159E-25 6.640159E-25 6.640159E-25 6.640159E-25 6.640159E-25 6.640159E-25 6.640159E-25 6.640159E-25 6.640159E-25 6.640159E-25 6.640159E-25
7.240000E+02 2.581250E+02 3.511590E-01 9.662985E-08 2.084492E-03 4.763199E-08 2.141376E-04 4.441060E-04 1.306081E-19 4.088874E-20 3.399200E-18 5.499216E-07 6.641368E-25 6.641368E-25 6.641368E-25 6.641368E-25 6.641368E-25 6.641368E-25 6.641368E-25 6.641368E-25 6.641368E-25 6.641368E-25 6.641368E-25 6.641368E-25 6.641368E-25
7.250000E+02 2.581390E+02 3.512587E-01 9.667477E-08 2.085084E-03 4.765623E-08 2.142445E-04 4.441859E-04 1.306549E-19 4.090195E-20 3.400133E-18 5.501405E-07 6.642578E-25 6.642578E-25 6.642578E-25 6.642578E-25 6.642578E-25 6.642578E-25 6.642578E-25 6.642578E-25 6.642578E-25 6.642578E-25 6.642578E-25 6.642578E-25 6.642578E-25
7.260000E+02 2.581530E+02 3.513585E-01 9.671974E-08 2.085676E-03 4.768050E-08 2.143516E-04 4.442658E-04 1.307017E-19 4.091519E-20 3.401067E-18 5.503597E-07 6.643789E-25 6.643789E-25 6.643789E-25 6.643789E-25 6.643789E-25 6.643789E-25 6.643789E-25 6.643789E-25 6.643789E-25 6.643789E-25 6.643789E-25 6.643789E-25 6.643789E-25
7.270000E+02 2.581670E+02 3.514584E-01 9.676476E-08 2.086269E-03 4.770480E-08 2.144588E-04 4.443458E-04 1.307486E-19 4.092844E-20 3.402002E-18 5.505791E-07 6.645001E-25 6.645001E-25 6.645001E-25 6.645001E-25 6.645001E-25 6.645001E-25 6.645001E-25 6.645001E-25 6.645001E-25 6.645001E-25 6.645001E-25 6.645001E-25 6.645001E-25
7.280000E+02 2.581810E+02 3.515583E-01 9.680983E-08 2.086862E-03 4.772913E-08 2.145661E-04 4.444259E-04 1.307955E-19 4.094170E-20 3.402938E-18 5.507987E-07 6.646214E-25 6.646214E-25 6.646214E-25 6.646214E-25 6.646214E-25 6.646214E-25 6.646214E-25 6.646214E-25 6.646214E-25 6.646214E-25 6.646214E-25 6.646214E-25 6.646214E-25
7.290000E+02 2.581950E+02 3.516584E-01 9.685495E-08 2.087456E-03 4.775348E-08 2.146736E-04 4.445060E-04 1.308424E-19 4.095497E-20 3.403874E-18 5.510186E-07 6.647428E-25 6.647428E-25 6.647428E-25 6.647428E-25 6.647428E-25 6.647428E-25 6.647428E-25 6.647428E-25 6.647428E-25 6.647428E-25 6.647428E-25 6.647428E-25 6.647428E-25
7.300000E+02 2.582100E+02 3.517586E-01 9.690013E-08 2.088051E-03 4.777786E-08 2.147812E-04 4.445863E-04 1.308894E-19 4.096826E-20 3.404811E-18 5.512387E-07 6.648643E-25 6.648643E-25 6.648643E-25 6.648643E-25 6.648643E-25 6.648643E-25 6.648643E-25 6.648643E-25 6.648643E-25 6.648643E-25 6.648643E-25 6.648643E-25 6.648643E-25
7.310000E+02 2.582240E+02 3.518590E-01 9.694536E-08 2.088647E-03 4.780228E-08 2.148889E-04 4.446666E-04 1.309365E-19 4.098157E-20 3.405750E-18 5.514592E-07 6.649860E-25 6.649860E-25 6.649860E-25 6.649860E-25 6.649860E-25 6.649860E-25 6.649860E-25 6.649860E-25 6.649860E-25 6.649860E-25 6.649860E-25 6.649860E-25 6.649860E-25
7.320000E+02 2.582380E+02 3.519595E-01 9.699067E-08 2.089243E-03 4.782673E-08 2.149968E-04 4.447470E-04 1.309836E-19 4.099490E-20 3.406690E-18 5.516800E-07 6.651078E-25 6.651078E-25 6.651078E-25 6.651078E-25 6.651078E-25 6.651078E-25 6.651078E-25 6.651078E-25 6.651078E-25 6.651078E-25 6.651078E-25 6.651078E-25 6.651078E-25
7.330000E+02 2.582520E+02 3.520601E-01 9.703605E-08 2.089840E-03 4.785123E-08 2.151049E-04 4.448276E-04 1.310308E-19 4.100825E-20 3.407631E-18 5.519012E-07 6.652298E-25 6.652298E-25 6.652298E-25 6.652298E-25 6.652298E-25 6.652298E-25 6.652298E-25 6.652298E-25 6.652298E-25 6.652298E-25 6.652298E-25 6.652298E-25 6.652298E-25
7.340000E+02 2.582660E+02 3.521609E-01 9.708152E-08 2.090439E-03 4.787577E-08 2.152132E-04 4.449082E-04 1.310781E-19 4.102163E-20 3.408573E-18 5.521227E-07 6.653520E-25 6.653520E-25 6.653520E-25 6.653520E-25 6.653520E-25 6.653520E-25 6.653520E-25 6.653520E-25 6.653520E-25 6.653520E-25 6.653520E-25 6.653520E-25 6.653520E-25
7.350000E+02 2.582810E+02 3.522620E-01 9.712707E-08 2.091038E-03 4.790036E-08 2.153217E-04 4.449891E-04 1.311254E-19 4.103503E-20 3.409518E-18 5.523448E-07 6.654745E-25 6.654745E-25 6.654745E-25 6.654745E-25 6.654745E-25 6.654745E-25 6.654745E-25 6.654745E-25 6.654745E-25 6.654745E-25 6.654745E-25 6.654745E-25 6.654745E-25
7.360000E+02 2.582950E+02 3.523632E-01 9.717273E-08 2.091639E-03 4.792500E-08 2.154305E-04 4.450700E-04 1.311729E-19 4.104846E-20 3.410464E-18 5.525673E-07 6.655971E-25 6.655971E-25 6.655971E-25 6.655971E-25 6.655971E-25 6.655971E-25 6.655971E-25 6.655971E-25 6.655971E-25 6.655971E-25 6.655971E-25 6.655971E-25 6.655971E-25
7.370000E+02 2.583090E+02 3.524646E-01 9.721848E-08 2.092241E-03 4.794970E-08 2.155394E-04 4.451512E-04 1.312204E-19 4.106191E-20 3.411412E-18 5.527903E-07 6.657200E-25 6.657200E-25 6.657200E-25 6.657200E-25 6.657200E-25 6.657200E-25 6.657200E-25 6.657200E-25 6.657200E-25 6.657200E-25 6.657200E-25 6.657200E-25 6.657200E-25
7.380000E+02 2.583240E+02 3.525663E-01 9.726433E-08 2.092845E-03 4.797445E-08 2.156487E-04 4.452325E-04 1.312681E-19 4.107540E-20 3.412362E-18 5.530137E-07 6.658431E-25 6.658431E-25 6.658431E-25 6.658431E-25 6.658431E-25 6.658431E-25 6.658431E-25 6.658431E-25 6.658431E-25 6.658431E-25 6.658431E-25 6.658431E-25 6.658431E-25
