# M Z m_tot m_metal H He Li Be B C N O F Ne Na Mg Al Si P S Cl Ar K Ca Sc Ti V Cr Mn Fe Co Ni Cu Zn Ga Ge As Se Br Kr Rb Sr Y Zr Nb Mo Tc Ru Rh Pd Ag Cd In Sn Sb Te I Xe Cs Ba La Ce Pr Nd Pm Sm Eu Gd Tb Dy Ho Er Tm Yb Lu Hf Ta W Re Os Ir Pt Au Hg Tl Pb Bi
25.000 0.000 2.08430410E+01 2.54687688E+00 1.07577009E+01 7.53846326E+00 7.96087713E-07 3.87862000E-11 9.12897440E-07 2.88860979E-01 1.06551810E-02 1.86566633E+00 1.58271000E-05 2.31522103E-01 5.99749000E-04 1.29093545E-01 4.02258000E-03 1.61354180E-02 2.01056000E-04 9.96802812E-05 2.33917661E-06 3.78414559E-07 3.37808180E-09 8.58038788E-10 2.78306000E-12 9.22986000E-12 3.19670100E-13 9.50721020E-13 5.07797000E-14 1.49080763E-13 1.51389000E-14 3.16293094E-14 6.27404000E-15 3.80281996E-15 4.56747000E-16 9.68924600E-16 1.28654000E-16 4.37994616E-16 1.51041800E-16 5.45054096E-16 1.51232600E-16 2.95669777E-17 7.25074000E-18 6.78538200E-18 4.31990000E-19 3.88314685E-19 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
25.500 0.000 2.34880275E+01 5.20066797E+00 1.09427008E+01 7.34465865E+00 4.56552841E-06 1.12973000E-11 1.06165041E-06 3.51628530E-01 9.93253000E-05 3.76621881E+00 8.03702000E-06 2.10758199E-01 1.25291000E-03 8.79008720E-02 4.47854000E-03 4.71462650E-01 2.41106000E-03 2.43085528E-01 2.12310500E-03 4.12703322E-02 1.69333938E-03 1.19566130E-02 9.71807000E-07 3.72694498E-05 3.37554110E-06 2.96596800E-04 8.23563000E-05 3.84593051E-03 4.85055000E-07 4.75078028E-05 6.94022300E-10 5.32357900E-10 3.45895040E-14 2.93980454E-14 2.53958000E-18 1.61163109E-17 2.60505570E-21 1.14576849E-20 1.91800000E-26 8.29565380E-25 1.76823000E-30 3.35586760E-32 9.62426000E-33 6.62129657E-31 0.00000000E+00 1.70596001E-39 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
26.000 0.000 2.39180393E+01 5.29582810E+00 1.11143008E+01 7.50791040E+00 4.71198166E-06 2.75726000E-11 1.11833976E-06 3.68536453E-01 1.28881700E-04 3.66279773E+00 3.45256000E-05 6.02664844E-01 4.08756000E-03 9.06325900E-02 2.18395000E-03 2.78867659E-01 1.35376000E-03 2.24753942E-01 1.92850400E-03 4.25548004E-02 1.81008069E-03 1.34448584E-02 9.54137000E-07 1.49432997E-05 5.94169930E-07 8.03700764E-06 1.22662000E-06 1.37809618E-05 1.68377000E-07 2.42543119E-06 1.27540600E-10 1.30826631E-10 1.12881682E-16 7.16827979E-17 3.17201000E-22 7.59864915E-21 5.05754680E-26 8.26939251E-25 7.22116000E-32 3.19681562E-30 1.67049000E-35 1.82608473E-37 4.32145000E-38 3.55242445E-36 0.00000000E+00 8.71828005E-45 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
26.500 0.000 2.00900028E+01 8.60222404E-01 1.11974008E+01 8.03237963E+00 3.93049188E-06 3.97513000E-12 2.33971172E-07 2.69385688E-01 1.23894300E-05 5.84387515E-01 2.71758000E-07 6.34778585E-03 7.31230000E-09 8.45779620E-05 7.95726000E-11 3.81243920E-09 1.07734000E-11 1.47204247E-10 2.87511300E-12 1.05722300E-10 2.26893600E-11 7.37379774E-10 5.66904000E-13 1.57515580E-12 6.57519000E-15 4.81540425E-15 5.50081000E-17 6.80517942E-17 1.17479000E-18 7.26507209E-19 3.39273120E-20 1.40611629E-23 1.34540308E-27 1.02055518E-31 4.76295000E-38 8.74283642E-42 2.37423000E-54 8.01427000E-55 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
27.000 0.000 2.50430395E+01 5.59300049E+00 1.12531008E+01 8.19693815E+00 6.46585508E-07 4.70412000E-11 1.66584158E-06 4.00049162E-01 9.53723200E-03 3.87049545E+00 5.70821000E-05 7.86362613E-01 5.38118000E-03 1.00314627E-01 1.90189000E-03 2.10704214E-01 6.18369000E-04 1.67232993E-01 6.82380000E-04 2.40250430E-02 6.26593377E-04 1.14908445E-02 5.11723000E-07 3.07513300E-05 3.88916906E-06 2.38115244E-04 9.11784000E-05 3.10264124E-03 3.86072000E-07 5.10249608E-05 6.64918930E-11 3.85971196E-11 4.02894000E-14 1.19417890E-13 5.41771000E-15 8.39559651E-14 1.52654500E-14 2.15706416E-13 4.74040000E-14 3.08397435E-14 6.85298000E-15 1.25675900E-14 7.10993000E-16 1.43870777E-15 0.00000000E+00 6.66732200E-16 7.09898000E-17 5.53955100E-16 8.86266000E-17 7.05480900E-16 5.43045000E-17 2.37269000E-15 1.45622700E-16 3.43535161E-16 2.54853000E-17 1.95799238E-16 1.06756000E-17 2.89632500E-16 6.56303271E-18 1.02050600E-17 3.86907000E-19 8.55073000E-19 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
27.500 0.000 2.43389979E+01 4.92926600E+00 1.15216008E+01 7.88813104E+00 4.18797539E-06 9.15083000E-12 8.22153868E-07 3.28466134E-01 1.22294000E-04 3.57271378E+00 5.95726000E-05 9.09415157E-01 5.84829000E-03 1.08402002E-01 1.29697000E-03 2.92913920E-03 5.98056000E-06 1.67320795E-06 1.27232064E-09 3.81336480E-10 1.19184250E-10 1.18320702E-09 2.80813000E-12 5.45892400E-12 5.26943000E-14 1.99953700E-14 1.94387000E-16 2.20912468E-16 4.75117000E-18 2.17540779E-18 2.91091110E-21 4.18927072E-25 8.01663689E-30 5.11478482E-35 7.19515000E-43 5.61744693E-47 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
28.000 0.000 2.60849936E+01 6.06897452E+00 1.15193008E+01 8.49671828E+00 5.27560697E-07 2.09630000E-11 1.10271027E-06 3.30858768E-01 8.13791400E-03 4.38896230E+00 6.52141000E-05 1.01493270E+00 6.17638000E-03 1.60542218E-01 2.49458000E-03 8.98197300E-02 2.56123000E-04 5.39330081E-02 1.51054400E-04 7.75595681E-03 1.40146287E-04 4.41201129E-03 2.17142000E-07 1.21870829E-05 7.27099470E-07 2.39185870E-05 7.05973000E-06 2.78906030E-04 1.72423000E-07 1.15963865E-05 3.76113800E-13 5.48315359E-13 1.57637500E-15 2.29777282E-15 4.60233000E-17 3.22795995E-16 5.15089000E-17 7.34656894E-17 5.53883990E-18 4.00824140E-18 4.88476000E-20 8.74508959E-20 1.42666000E-24 1.41059202E-22 0.00000000E+00 1.46250005E-29 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
28.500 0.000 2.59580256E+01 5.69763233E+00 1.18282008E+01 8.43219243E+00 6.06579554E-06 1.00012000E-11 1.00579735E-06 3.49890174E-01 1.43176600E-04 4.15572825E+00 6.57210000E-05 1.04370711E+00 6.20178000E-03 1.34854105E-01 1.85109000E-03 5.12572750E-03 2.91368000E-05 2.77211500E-05 7.68562800E-07 4.93420240E-07 6.34793960E-09 1.85925366E-09 3.62965000E-12 7.33257900E-12 8.55697000E-14 5.22280500E-14 2.88036000E-16 4.02591200E-16 7.01700000E-18 3.34198282E-18 1.79602889E-20 1.70197360E-22 1.10185657E-27 6.44522476E-29 5.39736000E-35 9.63842898E-34 4.90757953E-40 4.16243870E-39 5.94050000E-49 3.06435143E-47 2.22897000E-55 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
29.000 0.000 2.07709540E+01 5.76660765E-01 1.18814008E+01 8.31289241E+00 3.24869002E-06 6.87759000E-14 1.28659001E-07 2.04817684E-01 7.50860000E-06 3.70960984E-01 3.14421000E-08 8.64465019E-04 1.65353000E-09 6.71219000E-06 2.72886000E-11 1.45203800E-10 1.22676000E-11 1.45607087E-10 3.49175200E-12 1.11882090E-10 2.42384200E-11 7.97331159E-10 9.59626000E-13 2.08401200E-12 1.28215000E-14 1.24277065E-14 1.47705000E-16 2.11575212E-16 4.41072000E-18 3.59147036E-18 5.49919420E-19 8.22445104E-21 1.26032068E-26 7.63886196E-31 1.76735000E-40 1.57721273E-44 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
29.500 0.000 2.19379891E+01 1.29387328E+00 1.21617008E+01 8.48241507E+00 6.02774033E-06 6.35158000E-13 2.13275455E-07 2.74391966E-01 1.14771600E-05 9.23340011E-01 1.83076000E-06 8.16006882E-02 2.84075000E-04 1.35685530E-02 2.10787000E-04 4.56136740E-04 1.10306000E-06 4.09204770E-07 6.49799010E-10 1.81982890E-10 3.67985600E-11 9.38471629E-10 8.68046000E-13 2.28667800E-12 1.55935600E-14 7.07032200E-15 7.81639000E-17 9.78810209E-17 1.95483000E-18 8.99460570E-19 1.95385781E-21 4.69874075E-25 2.56556332E-31 1.34108607E-33 5.46682000E-48 4.96613000E-43 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
30.000 0.000 2.72730347E+01 6.03575243E+00 1.20491008E+01 9.18818145E+00 8.01191830E-07 8.32870000E-12 7.98311777E-07 2.91212187E-01 5.21439800E-03 4.46249194E+00 5.61161000E-05 1.06799105E+00 3.67287000E-03 1.94883860E-01 3.28439000E-03 6.91633000E-03 2.04255000E-05 7.23699610E-06 1.90571286E-08 1.35066410E-09 1.68312350E-10 1.54419461E-09 7.78079000E-12 2.10095100E-11 5.96965800E-13 2.37140887E-12 1.18384000E-13 4.61596859E-13 5.19030000E-14 1.28231118E-13 1.21662800E-14 4.78777334E-15 4.31131000E-16 1.09299070E-15 3.32985000E-17 4.96670124E-16 8.41086000E-17 4.24314217E-16 9.00770000E-17 1.18665848E-17 1.75415000E-18 7.01390570E-19 1.85167000E-34 8.60446047E-33 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
30.500 0.000 2.07589508E+01 3.87248778E-02 1.24586008E+01 8.26162515E+00 5.94014002E-06 4.10021000E-16 5.68545524E-08 3.76406325E-02 2.28568100E-07 1.07767700E-03 5.55682000E-10 3.40387272E-07 1.64384000E-11 7.76342100E-10 3.22172000E-14 3.19249500E-11 3.99854000E-12 1.23196387E-10 1.55923800E-12 5.25576680E-11 1.10611350E-11 8.01678586E-10 2.11343000E-13 5.83569000E-13 4.39899000E-15 1.25847062E-15 1.73400000E-17 2.23547179E-17 2.56273000E-19 2.02104874E-19 9.64079917E-22 6.57053888E-28 1.08340137E-34 2.97493725E-40 1.16964000E-48 1.47622900E-52 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
31.000 0.000 2.09369848E+01 2.24687093E-02 1.25869008E+01 8.32761533E+00 6.75086002E-06 8.51921000E-15 3.67206131E-08 2.17977244E-02 1.42445700E-07 6.63882053E-04 2.69215000E-10 1.71031789E-07 8.09392000E-12 4.57874300E-10 2.09333000E-14 2.90616180E-11 2.64591000E-12 1.28250610E-10 1.34794600E-12 3.61037290E-11 8.00761900E-12 8.40928278E-10 1.22193000E-13 3.36531300E-13 4.40985200E-15 7.74466427E-16 1.02206000E-17 1.30845652E-17 1.52854000E-19 1.16534948E-19 5.52994400E-21 4.81076654E-21 6.26624482E-29 4.36346814E-33 5.71613000E-41 7.80581331E-45 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
31.500 0.000 2.12050282E+01 4.50334122E-02 1.24128008E+01 8.74719399E+00 4.83644064E-06 4.78020000E-16 4.64310083E-08 4.38153434E-02 4.02427400E-07 1.21229157E-03 8.22951000E-10 4.88150351E-07 3.13727000E-11 1.75866370E-09 9.06727000E-14 4.31719800E-11 6.18370000E-12 1.58515576E-10 1.92998600E-12 6.43458900E-11 1.39440340E-11 8.90852209E-10 3.18522000E-13 8.77701900E-13 5.90083000E-15 2.07500840E-15 2.86115000E-17 3.66367106E-17 5.66394000E-19 4.35940695E-19 9.21724900E-21 7.34949631E-23 6.89534490E-26 1.72783689E-30 1.15474000E-35 4.78286200E-39 5.33010000E-48 3.27249000E-54 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
32.000 0.000 2.09640356E+01 4.09854297E-03 1.27739008E+01 8.18603633E+00 5.58316061E-06 1.71829000E-15 8.14095192E-09 3.97176931E-03 1.04401400E-07 1.21031695E-04 6.89256000E-11 4.50015531E-08 2.13983000E-12 1.58508600E-10 9.47321000E-15 2.51005710E-11 1.38376000E-12 1.29648973E-10 1.03578000E-12 1.96486830E-11 4.92064580E-12 8.44027240E-10 6.29903000E-14 1.12147460E-13 4.44867300E-15 2.67883008E-16 4.96713000E-18 5.06867379E-18 1.10824000E-19 6.10303817E-20 2.93310000E-21 9.55018259E-22 4.36414300E-25 2.44327773E-28 4.77373000E-33 1.99631712E-36 3.10196001E-45 1.28536537E-51 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
32.500 0.000 2.11769921E+01 8.21603307E-03 1.26733008E+01 8.49547526E+00 4.00880003E-06 7.18313000E-17 1.51480414E-08 7.99075624E-03 1.20024800E-07 2.21047946E-04 1.28447000E-10 8.33492340E-08 3.65801000E-12 3.18553000E-10 1.65598000E-14 3.29042110E-11 1.89918000E-12 1.54131686E-10 1.22959900E-12 2.27240760E-11 5.94634200E-12 8.99133805E-10 6.37054000E-14 2.13027200E-13 5.02142000E-15 7.51065117E-16 7.77070000E-18 1.04872804E-17 1.59081000E-19 1.53435256E-19 1.11838657E-20 8.09880118E-25 4.21822123E-31 2.53009495E-36 6.63752000E-46 9.74874294E-50 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
33.000 0.000 2.10510226E+01 5.24803355E-06 1.28898008E+01 8.16121663E+00 5.20494000E-06 3.03111000E-18 4.95362082E-10 5.99055000E-09 3.51418000E-08 4.29051545E-10 5.54784000E-15 9.28320418E-15 6.87603000E-17 5.17409670E-15 3.71372000E-15 2.17311628E-11 4.33809000E-13 1.30744006E-10 9.59172000E-13 1.14118061E-11 3.46846434E-12 8.68006302E-10 1.17539000E-15 4.52827743E-15 4.39292700E-15 1.28758005E-17 5.28097000E-25 3.84798580E-26 5.91171000E-38 9.33535653E-40 7.25598700E-41 1.82831453E-42 3.45476114E-44 4.50465309E-46 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
